time,mixture cell P,reference cell P,mixture cell T,reference cell T
1900-01-01 14:02:31.447489,14.163188,14.361884,55.643135,56.140367
1900-01-01 14:02:32.447463,14.163188,14.377982,55.641108,56.135643
1900-01-01 14:02:33.447965,14.146988,14.371945,55.646133,56.135944
1900-01-01 14:02:34.447370,14.127548,14.353835,55.646264,56.136749
1900-01-01 14:02:35.447522,14.137268,14.337737,55.645918,56.131232
1900-01-01 14:02:36.447406,14.150228,14.345786,55.64147,56.12746
1900-01-01 14:02:37.447423,14.137268,14.353835,55.642354,56.127893
1900-01-01 14:02:38.448899,14.134028,14.355847,55.641832,56.126023
1900-01-01 14:02:39.449125,14.124308,14.337737,55.640703,56.124445
1900-01-01 14:02:40.449131,14.130788,14.331701,55.643223,56.128312
1900-01-01 14:02:41.448803,14.127548,14.351823,55.647909,56.128501
1900-01-01 14:02:42.449197,14.117828,14.311578,55.645928,56.12607
1900-01-01 14:02:43.449362,14.117828,14.357859,55.643683,56.122477
1900-01-01 14:02:44.449479,14.104868,14.339749,55.64589,56.126257
1900-01-01 14:02:45.449152,14.108108,14.323652,55.64756,56.126803
1900-01-01 14:02:46.451202,14.127548,14.345786,55.644503,56.122397
1900-01-01 14:02:47.452229,14.127548,14.337737,55.641188,56.120207
1900-01-01 14:02:48.453328,14.137268,14.355847,55.639093,56.119911
1900-01-01 14:02:49.454261,14.127548,14.34981,55.636514,56.118008
1900-01-01 14:02:50.455279,14.150228,14.365908,55.644581,56.121576
1900-01-01 14:02:51.455881,14.143748,14.371945,55.643174,56.11927
1900-01-01 14:02:52.456304,14.150228,14.353835,55.641809,56.120603
1900-01-01 14:02:53.457230,14.153468,14.341762,55.642657,56.116954
1900-01-01 14:02:54.457420,14.134028,14.351823,55.636118,56.112665
1900-01-01 14:02:55.457926,14.143748,14.345786,55.635573,56.11257
1900-01-01 14:02:56.457482,14.159948,14.355847,55.633755,56.108729
1900-01-01 14:02:57.457415,14.127548,14.343774,55.635637,56.11061
1900-01-01 14:02:58.457511,14.130788,14.34981,55.635488,56.111135
1900-01-01 14:02:59.457542,14.137268,14.351823,55.627741,56.104065
1900-01-01 14:03:00.457467,14.127548,14.341762,55.625525,56.102974
1900-01-01 14:03:01.457494,14.134028,14.339749,55.624776,56.104474
1900-01-01 14:03:02.457426,14.124308,14.347798,55.629488,56.106261
1900-01-01 14:03:03.458795,14.111348,14.353835,55.635388,56.110361
1900-01-01 14:03:04.459049,14.108108,14.329688,55.639987,56.114959
1900-01-01 14:03:05.458358,14.117828,14.321639,55.639699,56.117369
1900-01-01 14:03:06.458771,14.104868,14.327676,55.642372,56.121615
1900-01-01 14:03:07.460067,14.114588,14.333713,55.643826,56.119246
1900-01-01 14:03:08.459122,14.098388,14.331701,55.645192,56.119937
1900-01-01 14:03:09.459478,14.098388,14.333713,55.651315,56.122686
1900-01-01 14:03:10.460917,14.130788,14.353835,55.64473,56.123074
1900-01-01 14:03:11.460225,14.137268,14.343774,55.649106,56.119353
1900-01-01 14:03:12.460355,14.127548,14.353835,55.650564,56.121486
1900-01-01 14:03:13.461210,14.137268,14.369933,55.649536,56.124056
1900-01-01 14:03:14.461208,14.150228,14.355847,55.648391,56.119988
1900-01-01 14:03:15.461443,14.137268,14.34981,55.650364,56.121061
1900-01-01 14:03:16.461431,14.140508,14.373957,55.649037,56.11951
1900-01-01 14:03:17.462615,14.130788,14.351823,55.651518,56.124013
1900-01-01 14:03:18.463183,14.156708,14.384018,55.651618,56.120741
1900-01-01 14:03:19.464191,14.150228,14.36792,55.651913,56.120361
1900-01-01 14:03:20.464715,14.137268,14.341762,55.646905,56.115129
1900-01-01 14:03:21.464341,14.140508,14.341762,55.643428,56.114127
1900-01-01 14:03:22.465182,14.146988,14.353835,55.644788,56.115487
1900-01-01 14:03:23.465472,14.124308,14.353835,55.642862,56.110413
1900-01-01 14:03:24.466335,14.130788,14.357859,55.64605,56.116523
1900-01-01 14:03:25.466272,14.111348,14.343774,55.646132,56.119079
1900-01-01 14:03:26.467282,14.101628,14.307554,55.646844,56.115518
1900-01-01 14:03:27.467595,14.111348,14.335725,55.650392,56.115692
1900-01-01 14:03:28.467395,14.130788,14.335725,55.642217,56.111791
1900-01-01 14:03:29.467489,14.114588,14.339749,55.642519,56.108495
1900-01-01 14:03:30.467453,14.127548,14.321639,55.635036,56.104837
1900-01-01 14:03:31.467959,14.134028,14.351823,55.634903,56.104704
1900-01-01 14:03:32.467314,14.124308,14.347798,55.639332,56.106434
1900-01-01 14:03:33.467481,14.130788,14.345786,55.642304,56.111654
1900-01-01 14:03:34.467435,14.137268,14.365908,55.643763,56.11581
1900-01-01 14:03:35.467403,14.127548,14.345786,55.646256,56.115604
1900-01-01 14:03:36.467622,14.134028,14.333713,55.645184,56.115657
1900-01-01 14:03:37.468640,14.143748,14.345786,55.644812,56.11506
1900-01-01 14:03:38.469081,14.143748,14.355847,55.640898,56.114295
