t,S5 ref T,S5 air 1 T,S5 air 2 T,S5 mix T,S6 ref T,S6 air 1 T,S6 air 2 T,S6 mix T,S5 ref P,S5 mix P,S6 ref P,S6 mix P
113.079695,21.943657,21.938747,21.947998,21.930936,21.867738,21.992227,22.026171,21.863166,15.400891,15.352281,14.506459,14.580995
114.079357,21.952853,21.935210,21.953019,21.920010,21.864432,21.994947,22.037899,21.884158,15.407372,15.323114,14.522662,14.587476
115.079012,21.953775,21.940331,21.947501,21.924402,21.860301,21.982455,22.023130,21.874904,15.371725,15.319874,14.496737,14.587476
116.079674,21.956691,21.946171,21.948715,21.924079,21.869612,21.989996,22.026195,21.873887,15.420335,15.319874,14.512940,14.584236
117.079334,21.940747,21.924421,21.942230,21.921087,21.844853,21.979834,22.010690,21.868119,15.378206,15.336077,14.490255,14.561551
118.078992,21.951096,21.927565,21.951851,21.919641,21.860488,21.991109,22.011984,21.875000,15.410613,15.313392,14.493496,14.561551
119.080655,21.950440,21.931523,21.948176,21.913896,21.860052,21.983977,22.012473,21.866942,15.378206,15.352281,14.480533,14.561551
120.080311,21.945838,21.933110,21.944443,21.916001,21.850998,21.988163,22.023773,21.867891,15.387928,15.326355,14.499977,14.551829
121.079969,21.957417,21.937147,21.957038,21.919716,21.856886,21.988409,22.022953,21.867442,15.400891,15.316633,14.487015,14.555069
122.080630,21.957288,21.944121,21.955223,21.928608,21.861548,21.995450,22.019288,21.877491,15.381447,15.336077,14.490255,14.571273
123.080289,21.945044,21.939390,21.940315,21.922378,21.852190,21.982744,22.022883,21.874961,15.404132,15.329596,14.493496,14.558310
124.079949,21.937748,21.936292,21.946007,21.911381,21.840302,21.979149,22.007990,21.854249,15.410613,15.342558,14.503218,14.548588
125.080610,21.948850,21.935080,21.956127,21.914388,21.853894,21.974292,22.018342,21.863964,15.413854,15.323114,14.503218,14.568032
126.080298,21.943797,21.936489,21.948053,21.907484,21.851833,21.976177,22.018132,21.866775,15.404132,15.326355,14.496737,14.558310
127.079925,21.944397,21.938412,21.944888,21.916179,21.852600,21.982097,22.014273,21.858585,15.384688,15.332836,14.487015,14.548588
128.080587,21.949072,21.945189,21.944727,21.933576,21.860534,21.979140,22.018043,21.871357,15.407372,15.345799,14.483774,14.551829
129.080243,21.961111,21.953460,21.958780,21.925261,21.866261,21.998810,22.028395,21.886172,15.368484,15.332836,14.499977,14.574513
130.079903,21.932396,21.922780,21.940358,21.892844,21.835579,21.962926,21.997948,21.851441,15.391169,15.313392,14.483774,14.561551
131.080563,21.954626,21.939272,21.960319,21.917619,21.855311,21.986081,22.016983,21.871591,15.384688,15.339318,14.493496,14.561551
132.080223,21.958985,21.939594,21.951390,21.917122,21.859796,21.974019,22.004816,21.867161,15.368484,15.332836,14.490255,14.564791
133.079883,21.967569,21.955498,21.956423,21.932413,21.868067,21.989310,22.017018,21.872276,15.407372,15.319874,14.496737,14.571273
134.080543,21.953218,21.937749,21.957872,21.929857,21.857026,21.980741,22.014767,21.878047,15.400891,15.342558,14.490255,14.551829
135.081203,21.942523,21.940548,21.944943,21.918931,21.851961,21.985310,22.008546,21.870358,15.400891,15.332836,14.490255,14.555069
136.080861,21.956839,21.941383,21.957110,21.912431,21.861816,21.983899,22.015393,21.873573,15.413854,15.349040,14.480533,14.568032
137.081522,21.932521,21.920798,21.930049,21.907773,21.850251,21.962358,21.996660,21.859431,15.374965,15.332836,14.477293,14.558310
138.081178,21.942847,21.946368,21.934804,21.907460,21.851998,21.979853,22.006271,21.857961,15.384688,15.329596,14.483774,14.561551
139.080837,21.953223,21.934851,21.942252,21.912516,21.859216,21.982134,22.007243,21.870419,15.410613,15.316633,14.493496,14.551829
140.081497,21.960879,21.947343,21.957520,21.920403,21.869859,21.983082,22.020659,21.869286,15.381447,15.326355,14.480533,14.545347
141.081155,21.946911,21.930884,21.939441,21.905509,21.858487,21.973971,22.005820,21.864338,15.423576,15.323114,14.480533,14.555069
142.081818,21.949086,21.939827,21.945147,21.909766,21.862574,21.975915,22.022626,21.864431,15.413854,15.336077,14.490255,14.561551
143.081476,21.939603,21.930286,21.946245,21.912542,21.853263,21.976840,22.003835,21.877153,15.362003,15.352281,14.487015,14.551829
144.081133,21.949007,21.928608,21.950581,21.913619,21.860375,21.976992,22.014646,21.875686,15.384688,15.326355,14.477293,14.545347
145.081794,21.948465,21.936255,21.945970,21.904982,21.856226,21.984546,22.012810,21.876069,15.397650,15.329596,14.477293,14.548588
146.081454,21.956294,21.935957,21.948678,21.912811,21.865411,21.985898,22.012280,21.883436,15.400891,15.349040,14.467571,14.535625
147.081112,21.953591,21.935424,21.940975,21.902707,21.848455,21.976720,22.007816,21.866624,15.404132,15.313392,14.487015,14.532384
148.081774,21.941875,21.935573,21.933723,21.905561,21.848604,21.964310,22.002877,21.870172,15.407372,15.336077,14.474052,14.555069
149.081429,21.941330,21.933565,21.940966,21.914038,21.854691,21.986200,22.009426,21.872635,15.381447,15.329596,14.483774,14.548588
150.081088,21.944305,21.923771,21.943431,21.907991,21.854381,21.973909,22.002177,21.866357,15.413854,15.323114,14.496737,14.551829
151.081749,21.949533,21.936920,21.942933,21.910676,21.865680,21.985845,22.009774,21.871124,15.413854,15.358762,14.499977,14.558310
152.082410,21.943889,21.927600,21.938471,21.892079,21.846414,21.968174,22.003000,21.860159,15.426817,15.326355,14.496737,14.571273
153.082069,21.944875,21.936978,21.946461,21.903705,21.862731,21.977949,22.000350,21.862302,15.384688,15.319874,14.506459,14.568032
154.082730,21.955930,21.925288,21.935927,21.905508,21.857979,21.975127,22.009707,21.870119,15.430057,15.339318,14.499977,14.571273
155.082414,21.944702,21.931661,21.948083,21.906770,21.857183,21.969219,22.006366,21.874619,15.413854,15.352281,14.499977,14.561551
156.082046,21.948567,21.936972,21.940210,21.911097,21.868045,21.978171,22.013527,21.870157,15.417094,15.329596,14.487015,14.571273
157.082707,21.948128,21.920849,21.928019,21.898399,21.863718,21.980045,22.005268,21.864861,15.423576,15.332836,14.493496,14.571273
158.082365,21.953599,21.931916,21.946025,21.913123,21.860907,21.979966,22.011478,21.873571,15.404132,15.319874,14.519422,14.568032
159.082022,21.944904,21.939472,21.945717,21.918768,21.868926,21.981216,22.012095,21.882685,15.391169,15.349040,14.506459,14.568032
160.082711,21.957511,21.935262,21.947058,21.915416,21.866335,21.982027,22.020143,21.885115,15.384688,15.323114,14.516181,14.561551
161.082343,21.956146,21.941984,21.942678,21.901330,21.858254,21.980662,22.012525,21.878894,15.420335,15.332836,14.499977,14.584236
162.082002,21.947381,21.933127,21.940529,21.915694,21.860037,21.970741,22.004825,21.872903,15.413854,15.319874,14.503218,14.574513
163.082661,21.937333,21.931172,21.938804,21.913972,21.851373,21.981508,22.015128,21.877658,15.410613,15.336077,14.490255,14.551829
164.082319,21.951684,21.929819,21.934213,21.916991,21.857422,21.980132,22.024182,21.873044,15.384688,15.345799,14.487015,14.564791
165.081977,21.948449,21.936228,21.937384,21.914912,21.867763,21.977591,22.002606,21.877672,15.387928,15.313392,14.490255,14.548588
166.082638,21.942137,21.922385,21.925623,21.902354,21.845824,21.961565,21.997091,21.863264,15.394410,15.358762,14.499977,14.551829
167.082299,21.943800,21.929464,21.944961,21.907024,21.864469,21.975255,21.999081,21.879499,15.417094,15.319874,14.496737,14.574513
168.081987,21.949954,21.917900,21.924145,21.903464,21.851747,21.971695,21.999544,21.866224,15.397650,15.326355,14.490255,14.551829
169.082643,21.952776,21.931976,21.942847,21.904436,21.857035,21.975905,22.017320,21.877374,15.426817,15.319874,14.477293,14.561551
170.082276,21.954292,21.926797,21.947844,21.916592,21.863883,21.970251,22.013760,21.877502,15.384688,15.316633,14.493496,14.555069
171.081933,21.946636,21.937252,21.941415,21.917262,21.862774,21.980173,22.011263,21.871696,15.413854,15.332836,14.483774,14.568032
172.082593,21.948929,21.920113,21.946249,21.902901,21.866451,21.974833,22.000832,21.870750,15.400891,15.339318,14.483774,14.561551
173.082251,21.946572,21.936950,21.939726,21.900082,21.864554,21.980802,22.007723,21.874638,15.417094,15.336077,14.487015,14.555069
174.081911,21.955235,21.927285,21.947177,21.908745,21.869923,21.984377,22.014711,21.881914,15.381447,15.349040,14.493496,14.548588
175.082573,21.947775,21.930421,21.947768,21.910537,21.867739,21.971829,22.017384,21.877692,15.404132,15.336077,14.464330,14.551829
176.082231,21.939844,21.937614,21.938540,21.897748,21.868688,21.976618,22.011625,21.869298,15.404132,15.332836,14.477293,14.542107
177.081887,21.940757,21.929648,21.945838,21.892648,21.849849,21.967586,22.007591,21.866048,15.407372,15.355521,14.470811,14.564791
178.082550,21.945892,21.932391,21.941874,21.905647,21.859069,21.972259,22.010103,21.869795,15.423576,15.326355,14.477293,14.545347
179.082207,21.954904,21.959730,21.955104,21.906332,21.870681,21.981733,22.021019,21.871406,15.430057,15.329596,14.470811,14.551829
180.081865,21.948091,21.942290,21.949460,21.916866,21.862261,21.969601,22.013987,21.873845,15.384688,15.339318,14.474052,14.555069
181.082526,21.948082,21.923092,21.933038,21.896735,21.860873,21.955021,22.000342,21.854406,15.410613,15.332836,14.493496,14.561551
182.082185,21.941272,21.927999,21.940489,21.899176,21.854677,21.959544,22.008024,21.868876,15.397650,15.349040,14.506459,14.555069
183.081843,21.952107,21.926462,21.942421,21.894053,21.860310,21.963209,22.004868,21.862364,15.433298,15.342558,14.490255,14.571273
184.082504,21.942071,21.925039,21.945855,21.899744,21.850098,21.957799,22.010846,21.862042,15.384688,15.355521,14.499977,14.564791
185.082162,21.953243,21.932698,21.944725,21.913230,21.858219,21.969896,22.006940,21.865119,15.413854,15.332836,14.496737,14.571273
186.082823,21.944870,21.936651,21.943358,21.907632,21.862172,21.962679,22.003029,21.864378,15.407372,15.323114,14.499977,14.577754
187.082480,21.956007,21.941742,21.958163,21.909517,21.864719,21.968034,22.014133,21.876441,15.410613,15.323114,14.487015,14.580995
188.082139,21.941971,21.939279,21.949687,21.908665,21.861794,21.968801,21.998257,21.862867,15.410613,15.319874,14.483774,14.564791
189.082802,21.957503,21.947087,21.958421,21.899911,21.866596,21.972305,22.010690,21.881638,15.397650,15.323114,14.506459,14.561551
190.082485,21.944495,21.942359,21.944209,21.897773,21.853540,21.965773,22.005962,21.862153,15.397650,15.310151,14.509700,14.574513
191.082119,21.943625,21.938448,21.946543,21.898292,21.861888,21.959816,21.999970,21.863134,15.397650,15.345799,14.503218,14.577754
192.082777,21.939254,21.939387,21.946557,21.902478,21.854732,21.965390,22.007847,21.864545,15.387928,15.339318,14.503218,14.568032
193.082435,21.940009,21.943527,21.957636,21.910172,21.859566,21.968920,21.995104,21.876634,15.417094,15.326355,14.503218,14.577754
194.082094,21.948186,21.935537,21.939469,21.897764,21.856433,21.947955,21.992202,21.865151,15.413854,15.329596,14.509700,14.551829
195.082755,21.945203,21.938234,21.941240,21.896631,21.856585,21.945897,21.987960,21.865637,15.407372,15.352281,14.512940,14.568032
196.082416,21.956861,21.938801,21.949672,21.910140,21.864323,21.968425,22.005874,21.882384,15.384688,15.352281,14.506459,14.587476
197.082070,21.957268,21.948779,21.953636,21.902914,21.873839,21.959812,21.998274,21.881634,15.426817,15.345799,14.516181,14.580995
198.082733,21.949255,21.939809,21.946516,21.908085,21.871807,21.958044,21.995548,21.868763,15.420335,15.306911,14.516181,14.580995
199.082390,21.939713,21.929933,21.934559,21.896692,21.859618,21.958910,21.988217,21.865235,15.433298,15.332836,14.496737,14.571273
200.082050,21.938027,21.934167,21.954751,21.904026,21.862927,21.963237,22.006790,21.874189,15.381447,15.358762,14.516181,14.584236
201.082709,21.948145,21.940113,21.941963,21.902811,21.868873,21.960635,21.994233,21.874593,15.420335,15.329596,14.506459,14.577754
202.082367,21.937043,21.930536,21.935856,21.898648,21.859758,21.956934,21.983501,21.864878,15.400891,15.316633,14.503218,14.568032
203.082027,21.947893,21.942335,21.947654,21.905335,21.857679,21.967090,22.003162,21.874341,15.384688,15.345799,14.496737,14.571273
204.082685,21.944804,21.938470,21.935463,21.901552,21.858209,21.950587,21.998142,21.872408,15.384688,15.329596,14.480533,14.568032
205.082345,21.942412,21.928618,21.931625,21.881350,21.854140,21.963922,21.986671,21.862614,15.397650,15.355521,14.483774,14.568032
206.082002,21.943443,21.943942,21.951343,21.902504,21.861600,21.967959,22.005695,21.877061,15.426817,15.339318,14.487015,14.568032
207.082665,21.944450,21.935525,21.937375,21.888245,21.866598,21.958096,22.003522,21.870666,15.410613,15.342558,14.487015,14.551829
208.082323,21.945085,21.942326,21.947877,21.903684,21.860215,21.964051,22.002228,21.880785,15.436539,15.319874,14.493496,14.551829
209.081981,21.946810,21.942905,21.941055,21.894306,21.865420,21.961612,22.001420,21.860535,15.423576,15.355521,14.487015,14.542107
